G0	D0	L0	G1	D1	L1
OG0000859	0.0672488	0.2907253	2.1901304	0.9061917	0.5824042	3.3955262
OG0000865	18.3347682	4.0584368	17.9247627	3.4729356	1.1986542	3.2213832
OG0000869	0	0	NA	0.6198674	0.2632004	7.9223315
OG0000874	7.0220201	1.5209865	5.957197	1.6740659	0.5984994	1.4671548
OG0000875	26.7968519	14.4210368	30.8085787	2.4483895	0.5809607	2.2496774
OG0000876	1149.0135656	235.8869388	896.3703675	8.6986051	3.6456116	4.708915
OG0000877	94.6436021	22.5342769	79.6211116	1.3544435	0.4030986	1.0357395
OG0000881	23.8556428	4.7429107	22.1335834	105.6458064	43.71293	114.1393173
OG0000884	9.0683055	2.1637292	7.2124307	0.4429205	0.195995	0.5444307
OG0000888	0.8762898	0.2948098	0.3579833	1.5915391	0.1166999	0.3040338
OG0000889	0.1223433	0	NA	10.1933623	2.3229377	6.9688131
OG0000890	102.4660339	30.674191	85.3764984	1.4291807	0.5779092	1.3765475
OG0000894	7.5869896	1.8656583	7.6802933	0.1933325	0.1324728	0.3597004
OG0000895	37.1478252	9.3160566	36.5741482	2.71389	0.8076064	1.8342246
OG0000896	25.0650272	5.6663997	17.7547189	5.5605712	2.0515643	4.9009593
OG0000903	53.7418221	8.4941199	28.937595	1.6158465	0.6957259	1.4345499
OG0000905	3.0243976	1.4550038	2.8096625	2.2029503	0.5358266	1.4414491
OG0000908	24.9570225	6.0647033	21.8329319	1.1588804	0.2953498	1.0210664
OG0000909	22.7641961	5.3925401	15.6383663	2.201976	0.757391	1.6620525
OG0000910	0.3256087	0.0565214	0.2637667	1.0462145	0.2310965	2.2022141
OG0000913	6.2281383	0.9893081	6.1996644	2.4719014	0.9618379	1.5114595
OG0000914	649.4330699	235.0826685	583.7886268	0.9059549	0.0913449	0.2061603
OG0000926	3.4141932	0.7998874	2.6662912	0.487787	0.0700565	0.1663841
OG0000929	16.233123	4.1330581	12.7435957	0.6878451	0.2999613	0.6894943
OG0000931	2452.6142658	571.7605004	2048.8084599	495.8398294	186.911878	388.302845
OG0000932	9.218868	2.1000083	79.8003141	0.0163585	0	NA
OG0000934	0.0789225	0	NA	28.4017853	6.3400808	33.0786826
OG0000936	49.3538819	10.5021948	26.9556334	1.184884	0.3935643	0.9092692
OG0000937	53.7231145	11.4880765	26.8055117	2.4114293	0.823793	1.3962593
OG0000938	3.2851948	1.4266443	1.9497472	13.7041995	3.763689	9.6242905
OG0000943	0.1205916	0	0	1.5170646	0.3500545	2.4185586
OG0000944	145.8102248	29.9549343	126.8092217	0.3022089	0.0827368	0.1861579
OG0000947	1.714465	0.4884164	2.1978737	0.1516385	0.4025628	0.9862788
OG0000948	0.0058082	0.2890523	0.2890523	2.0757852	0.4469153	1.8869755
OG0000949	0	0	NA	0.9475804	0.2486987	7.3987849
OG0000950	0.3542934	0	0	2.179556	0.4505215	1.5768252
OG0000954	35.3590078	15.1468525	41.4013967	0.9809448	0.2210187	0.7060318
OG0000958	8.3059238	3.4625216	9.8929188	1.3040901	0.2734383	1.0704819
OG0000969	0.028915	0	0	2.6698554	0.8388211	4.422875
OG0000982	1041.3431917	461.124718	668.6308412	2153.2921404	600.8854393	1324.4869191
OG0000985	2.2055312	0.2864911	1.8303599	0.7345987	0.013703	0.0923318
OG0000986	0.9408361	0	1e-07	1.1052474	0.4456709	3.7882024
OG0000990	3.5553607	0.933487	3.0182746	0.2322498	0.3538068	0.6975048
OG0000991	37.5696184	8.8818986	30.5597527	6.9833309	2.5222425	6.6462011
OG0000992	126.2493437	40.8791956	131.4947459	0.0950288	0.072629	0.2072954
OG0000993	53.0989306	13.8687439	42.0685231	25.1072684	9.7561459	19.9245232
OG0001000	5169.715273	1204.9247668	1907.7975475	2116.3676248	810.6028441	1393.9912546
OG0001004	1130.3021209	321.2366889	861.9851152	8e-07	0.264278	0.7139177
OG0001005	31.2359748	8.9381332	26.3599182	0.8622039	0.3942112	1.3548618
OG0001009	9.908497	2.5895586	8.3729061	0.9156606	0.2726035	0.6296756
OG0001017	13.5673964	6.1902789	7.2219921	2.0941343	0.5880441	1.2798607
OG0001023	6.7188419	1.7360119	7.0597818	4.7371857	2.025548	3.589129
OG0001027	12.6928667	3.4341085	9.2720929	0.6339162	0.1234677	0.3189583
OG0001028	27.5457902	10.9454894	24.7286982	1.6107816	0.5695963	1.4196092
OG0001032	5.4748604	2.6208943	5.503878	74.9185207	21.3154139	55.6569142
OG0001034	8.304816	2.5938531	7.6086358	0.2466533	0.2245939	0.5677234
OG0001038	4.3700415	0.9287102	3.1885717	0.5071326	0.136292	0.2763698
OG0001039	20.0073743	4.5097128	16.3572632	0.2929868	0.3996827	1.1476037
OG0001046	8.1506382	2.4708083	6.0534802	0.7480667	0.1264424	0.2871295
OG0001047	22.0123313	5.5313572	17.2086669	6.5997525	2.6774826	4.4134328
OG0001055	3.1871867	0.9392058	3.2559133	0.1821789	0.0177985	0.0383163
OG0001056	12.3319462	3.5377937	11.6039632	0.7207815	0.1398315	0.4661049
OG0001059	0.2795934	0.081786	0.1049587	1.0373305	0.1784273	0.4795235
OG0001060	19.4605177	5.8257653	16.7005272	0.9874322	0.3446754	0.5776953
OG0001062	7.8652058	1.9702484	6.6660072	0.3707528	0.2835018	0.6674105
OG0001063	575488.7043281	235276.2943411	709750.1545956	0.1115943	0.071548	0.207191
OG0001067	44.2343199	13.4707877	37.0446661	0.1864006	0.1166963	0.3217252
OG0001068	24.593209	5.9378187	24.0938412	7.2713802	2.8202869	7.6838428
OG0001074	2603.4616984	560.4183828	1816.528551	595.7348658	259.9635196	542.7308568
OG0001081	772733.3759617	194886.8359194	561923.7102342	1.490244	0.5521647	1.294865
OG0001084	16.67438	3.8657098	13.6588412	1.4425055	0.5769454	1.1621328
OG0001086	1.8234832	0.5198339	1.6807962	0.1745974	0.0516089	0.1068017
OG0001089	3.188737	0.7017864	1.7302665	0.4642416	0.0687757	0.1485364
OG0001091	6.3704411	1.5811852	5.8503852	0.1127543	0.1049145	0.281229
OG0001092	238.5412492	67.0908239	209.0997344	0.1397288	0.1843503	0.4339914
OG0001096	3.6304854	1.1639166	2.7933999	0.0389559	0.3796995	1.0146067
OG0001100	12.3232347	1.4983238	16.5968173	0.0705662	0.1987675	2.7827453
OG0001102	12.7072322	3.4405087	10.4935516	2.9592859	1.2879215	2.1375919
OG0001105	11.6584909	2.5633747	10.9797884	0.7978118	0.3086554	0.7933748
OG0001108	88.4242689	22.3172619	72.531101	108.686159	46.57894	95.8195338
OG0001110	401.3051703	102.0830925	335.4158754	124.0512539	49.0722872	125.3095904
OG0001111	23.8350213	6.3161335	24.2118452	1.4097728	0.6271865	1.2543729
OG0001113	2.3055988	0.195452	0.3192383	0.9304019	0.172813	0.3405433
OG0001114	62.5181891	12.4675435	47.7922502	0.1566089	0.3459339	0.6438214
OG0001116	374.1082761	89.1250044	203.9300949	310.2206678	141.3525507	234.269612
OG0001130	0.5686893	0.4930491	1.0565337	0.4999932	0.0528211	0.1213457
OG0001131	4.7469484	0	0	0.1521081	0	0
OG0001133	21.2271441	2.4488773	12.2443866	0.0109155	0	0
OG0001134	32.3850383	9.2683622	22.5530147	1.4417644	0.6296217	0.822006
OG0001135	107.3125288	26.7196948	73.8188177	0.7793182	0.2703419	0.62366
OG0001138	52.069156	8.6071241	35.1969896	0.203853	0.0915984	0.3333165
OG0001142	86.1378533	25.9954543	62.3890904	0.8576047	0.4720918	1.1374809
OG0001143	13.4397422	2.259381	8.9206596	0.6855386	0.2906142	1.0783317
OG0001144	17.7980205	4.3305556	15.4556036	1.6565238	0.7521633	1.3618715
OG0001145	1.6513699	0.5441336	1.7956408	0.2184047	0.0525293	0.1174614
OG0001146	78.1814685	20.5759882	43.2095752	2.6226688	1.0606787	1.9255397
OG0001162	4.9063702	1.4796858	2.1819096	0.6913139	1e-07	1e-07
OG0001163	3.0737336	0.5376919	1.8550371	0.7719402	0.2845196	0.6518471
OG0001164	50.8058528	13.6433916	36.0740524	1.1023941	0.6489117	0.9901912
OG0001168	9.0362258	3.2758803	6.6609567	0.6026542	0.1161088	0.2709206
OG0001169	2.0201494	0.5941404	1.7725189	0.3363223	0.0515497	0.1063213
OG0001170	7.4538605	1.3372397	4.8850183	0.7551612	0.234181	1.0500376
OG0001171	1336.3981813	366.6634943	800.5486293	377.7529743	165.843297	300.5909758
OG0001174	0.0749488	0	NA	3.5738726	1.2048116	4.1164395
OG0001176	0.3646548	1.1297484	5.6487419	1.5632236	1.0058999	3.2412329
OG0001180	12.5149772	2.6458448	6.0854429	0.5323407	0.2179542	0.5189386
OG0001181	164.1762306	32.2584497	169.1601633	0.4593528	0.194425	0.9405964
OG0001184	25.3600337	10.272712	20.1718709	0.9042939	0.2910621	0.7223438
OG0001185	1.3168947	0.9535896	2.2250424	2.341285	0.7196476	2.6117547
OG0001186	3.6174172	0.7046595	2.3371208	0	0.3745683	0.9330763
OG0001188	0.1553639	0	0	1.9483006	0.4303247	1.4093133
OG0001190	19.7241132	4.7112263	16.489292	26.0325922	12.5747675	21.307245
OG0001191	60.7668187	14.794426	47.3923139	1.5895485	0.8020463	1.8161279
OG0001201	13.0223731	2.9305713	12.1130282	1.6910953	0.8728382	1.4789759
OG0001202	14.0489144	3.5919615	9.5785641	0.5799159	0.1457761	0.2733302
OG0001204	6.4593302	1.3025382	7.3267776	117.8853766	55.2124333	55.2124333
OG0001207	9.476047	2.0158209	7.8241186	0.190148	0.1482551	0.2781315
OG0001208	222049747404.418	106678660246.601	215135298163.978	0.1121216	0.2960418	0.765122
OG0001214	8.8413559	2.2843691	7.1853792	3.4934311	1.670377	2.0445414
OG0001216	23.0631425	5.8332364	14.1942087	45.1422293	19.9497472	31.1890414
OG0001218	10.3364973	2.5156055	7.3791094	0.5819195	0.2280855	0.4465336
OG0001222	51.1648097	16.4283953	49.0113794	0.2825397	0.0926389	0.2026477
OG0001228	23.4828231	6.0859817	20.7762823	11.6370735	5.6152778	9.413848
OG0001229	17.9368019	14.6737692	16.1787712	1.6868927	0.5372491	1.4366438
OG0001231	481.9867321	436.4075848	562.7360962	1.2287907	0.2962023	0.8220686
OG0001236	17.1167209	9.2082101	22.0997043	22.9641137	6.8950665	21.6702089
OG0001237	0	0	NA	1.1937628	0	0
OG0001238	0	0	NA	0.8579888	0.2187085	2.9161137
OG0001240	9.2712168	3.0119681	5.5219415	0.6785906	0.1901453	0.3830463
OG0001242	2.1159705	0.7195079	2.5182776	0.1394928	0.0705824	0.1450861
OG0001248	591.6429747	150.4654133	431.3341848	6.0753506	2.9908464	4.6108882
OG0001251	140.2963501	42.3811361	132.7942265	0.5104699	0.2005609	0.406693
OG0001252	1e-06	0.1956613	0.2558648	2.4151929	0.6315531	2.6864571
OG0001256	5.4063239	1.5100908	4.868741	0.7713359	0.2009859	0.3431116
OG0001261	4.2875527	1.4857511	4.4077282	0.1185884	0.040664	0.0830224
OG0001262	3.769543	1.40099	3.946122	0.2026852	0.0491451	0.113648
OG0001264	345322.7747926	202842.9228129	294122.2380787	3584708.7698264	1119635.912613	2511405.5539862
OG0001276	6.0323948	1.0656736	12.0776337	1.0158679	0.7195902	0.9410025
OG0001278	0.7891088	0.4263394	1.7053576	3.0312336	0.9655205	3.188463
OG0001279	5.399577	0.8752139	4.1186538	0.5024693	0.2305314	0.9221258
OG0001282	20.7513354	5.3717018	13.4292545	11.6711973	5.6247675	6.8747158
OG0001291	0.05819	0	0	1.0951953	0.3159355	1.5796775
OG0001293	38.2804554	11.7226712	32.6281016	1.3740378	0.5469782	1.2749418
OG0001298	5.3125773	1.255875	15.9244954	0.1888932	0.175308	0.4228015
OG0001299	13.5006368	4.1096939	14.29831	0.8207108	0.3737097	1.2519274
OG0001304	322065.8217395	81509.4863238	252679.4076037	0.6175886	0.2477036	0.5247958
OG0001312	3.7183607	1.3552913	3.6366984	0.2135125	0.045762	0.0943842
OG0001315	0	0	NA	1.8703185	0.5076461	2.4210813
OG0001318	0.5665494	0.1928688	0.5657484	0.0962323	0.056352	0.1064427
OG0001320	5.7841638	0.5200569	3.8413294	0.078836	0	0
OG0001322	33.5242264	9.2357988	26.7681627	32.428221	14.7746572	26.5105551
OG0001324	38.4253368	11.9670128	27.7235796	0.0483699	0.3559473	0.7595213
OG0001329	123.3098132	31.365636	102.4610777	91.0759611	47.1743099	73.7513859
OG0001330	49.8108564	12.2440479	44.0123883	0.8203121	0.2847207	0.8206655
OG0001337	113.6090985	33.0098519	110.0328397	0.1681056	0.0591749	0.129856
OG0001338	68.694148	26.5247529	62.3331694	0.2072128	0.0478971	0.1034443
OG0001342	119.3024884	32.6963769	103.5385267	1.2206578	0.6340744	1.0443578
OG0001353	1.4527432	0	0	0.5760056	0	0
OG0001355	1171.1433938	378.7149746	1236.6203252	0.7156224	0.2709708	0.6647817
OG0001358	2.5241868	0.475835	3.0674364	0.3128184	0.0850754	0.5870203
OG0001371	417600.6230521	118575.1074385	309959.4913743	1.3859521	0.5683459	1.0321162
OG0001372	13.1547221	3.6884342	9.9587723	93.6888454	46.5272732	77.5454553
OG0001373	0.1578509	0.1342705	0.241687	0.6621301	0.1194515	0.7015063
OG0001375	1003.347432	346.9126507	867.2816266	0.2602096	0.0449688	0.0911868
OG0001378	175.7578225	44.0329832	159.2526225	20.8636273	11.5492462	17.3238693
OG0001381	5.4266895	2.0116782	4.9621395	0.0432213	0.1450589	0.316309
OG0001386	6.9820716	1.0318648	12.6280602	0.0712338	0	0
OG0001388	3.8206218	2.2199439	4.3366345	1.2192068	0.4290321	0.8901413
OG0001405	5.7417138	1.6781684	4.9505967	0.1414737	0.1861478	0.3761737
OG0001406	62.7994466	18.2602357	50.8243227	0.7671889	0.428647	1.0375978
OG0001409	38.253125	14.6171321	31.9140718	1.0376595	0.4063995	0.8651383
OG0001411	379.5110381	163.0855571	273.7507566	0.8850731	0.3074336	0.75203
OG0001412	696.0995475	250.3440728	584.1361698	0.2584367	0.0612695	0.1234019
OG0001422	838.0053045	397.2444909	847.454914	0.2284626	0.0431884	0.0917753
OG0001446	14.4473217	4.3257631	7.7142776	25.0801157	11.9545578	18.3469255
OG0001448	262.1944852	91.2169929	211.3193668	0.0957209	0.0299611	0.0605463
OG0001449	0	0	NA	0.3916831	0	0
OG0001450	0.0224542	0	NA	1.6689572	0.6501437	1.7109045
OG0001451	32.971326	11.0410132	29.0746681	0.1150974	0.0609025	0.1218049
OG0001452	124.2149189	33.5061102	70.9212665	1.5792334	0.8819729	1.1208406
OG0001453	29.9684473	4.0952256	19.0135472	0.0547906	0	0
OG0001455	0.7228072	0.3997401	0.6395841	36.5381568	14.1267539	24.7218194
OG0001456	10.9874079	1.377974	11.0713085	0.1289144	0.9645813	0.9645813
OG0001464	0	0	NA	0.8893778	0.4809092	4.2594812
OG0001466	89.3296268	28.6944972	80.3445923	0.3235765	0.2165211	0.4089842
OG0001467	45.8906106	13.8632491	35.5823394	1.8500566	1.0363082	1.4681033
OG0001470	4.3954221	0.1142407	0.8758457	0.1579717	0	0
OG0001471	0.1598707	0	0	1.463719	0.3650554	3.0299599
OG0001472	7.3896891	1.980352	5.6843437	0.7079299	0.2380064	0.5605677
OG0001474	23.7936963	6.2953812	19.3058356	0.2965413	0.0895898	0.1747735
OG0001475	192.6701123	52.2974176	141.2030274	8.9690495	4.7359296	5.9199121
OG0001481	28.8002009	8.2238793	17.6813404	27.3493604	13.3952662	18.8836044
OG0001486	33.8426277	12.5450022	28.853505	0.1604875	0.1018369	0.1923586
OG0001487	418.3329439	165.0000436	352.000093	0.1183677	0.0305309	0.0614858
OG0001490	1374.6136326	421.9400841	1139.238227	643.3581452	308.8294891	525.0101315
OG0001492	1522.841107	502.2515132	1197.032773	974.9097554	494.3388058	827.330918
OG0001507	31.3940845	17.3834013	34.7668026	1.002766	0.4672453	1.1333183
OG0001513	6.5324826	2.7421082	6.1697434	0.1817625	0.0570035	0.1151946
OG0001514	72.9296327	21.7953861	52.6721831	54.5160227	27.4475036	46.1968547
OG0001516	4.3129108	2.07711	4.361931	0.2252997	0.0607859	0.1232604
OG0001517	1080.7919735	368.4043952	914.8709146	0.2651292	0.3898716	0.9548551
OG0001519	141.1791318	18.8654904	204.6180112	0.0217881	0	NA
OG0001520	4.3495969	1.6202782	5.643969	0.1935684	0.0603435	0.0708198
OG0001523	6.9770018	3.1836533	6.7917936	0.1396795	0.0412311	0.0858981
OG0001525	103.6854624	28.7108198	60.7712353	62.3612295	33.0581421	45.225375
OG0001532	15.5463819	5.2087985	9.9835304	0.6514079	0.2285363	0.3767279
OG0001543	87.1688838	33.4130912	64.8607064	0.7959356	0.2981531	1.2919969
OG0001549	0.2693684	0	0	1.2005392	0.3472933	1.9679952
OG0001550	12.2358533	3.4353836	10.5924327	1.6479522	0.887604	1.6052413
OG0001556	2.5983865	0.7744638	2.2846684	0.3507227	0.1063408	0.2376391
OG0001562	44.1192159	14.8087441	42.3836469	1.3403538	0.6524671	1.3852378
OG0001566	0.2481392	0	NA	2.1343407	0.6105022	1.8518565
OG0001575	124.3124535	36.7696881	95.7399425	1.5244362	0.9364213	1.6084413
OG0001578	0.8192597	0.3492517	0.7392494	0.0720744	0.0356098	0.0704777
OG0001584	4.8561511	1.6317721	4.2698036	0.3879331	0.1423584	0.3203064
OG0001585	0.2348017	0.9224551	1.713131	1.761173	0.5658955	1.8319668
OG0001589	1053025.9252605	514173.2078369	1079763.7364575	0.3322939	0.1348322	0.277155
OG0001595	6.3307589	1.2989827	3.2597112	0.2718213	0.0990832	0.1605831
OG0001599	2.3674099	0.7140428	2.1897312	1e-07	0.3705857	0.653672
OG0001602	0.0387454	0	NA	3.2692577	1.2996766	2.7361612
OG0001603	15.704093	4.6343897	10.4929578	78.9377859	46.5858856	59.9477287
OG0001604	28.1611271	11.9031652	30.8510609	1.242077	0.4440758	1.0256973
OG0001606	4.5742643	1.7515359	4.2328784	0.0769487	0.1772631	0.3233179
OG0001609	1.5818353	0.4276307	1.4183086	0.1745793	0.0253055	0.0318077
OG0001614	32.8916395	13.9008375	28.9600781	0.1925531	0.0588677	0.1230499
OG0001615	56.5886936	16.1490058	35.6978023	3.1261569	1.671077	2.877966
OG0001622	1165.1695831	399.0243018	1030.8127796	0.0006629	0.3327528	0.9337452
OG0001627	20.4660218	3.931342	15.6417223	0.2836167	0.5793522	1.2745748
OG0001628	11.0728007	4.2214102	10.2017412	0.4957366	0.1707915	0.3668408
OG0001631	0.0953142	0	NA	2.6465745	0.7912822	1.9782055
OG0001634	14.7822628	3.8484038	10.2857339	1.3995023	0.9333948	1.131638
OG0001635	44.6968308	14.1430044	29.7003092	4.5888433	2.4813042	3.5241711
OG0001645	0.0238177	0	NA	0.7482414	0	0
OG0001648	4043.2544996	1305.7265102	3068.4572989	1621.502642	871.2055571	1294.5378349
OG0001650	55.4326952	21.9984485	43.6176135	0.4638668	0.5036265	0.702822
OG0001655	0.3180449	0.1328696	0.174945	3.0515252	1.2791023	1.8074271
OG0001656	1.338193	0.4207706	1.4095815	0.4000906	0.4582662	0.8173555
OG0001657	57.0854877	15.6502377	42.1760644	1.7998923	0.9427671	1.2789476
OG0001662	0.509289	0.1803063	0.2133625	19.9942328	8.5817832	12.6309344
OG0001663	15.6949214	6.705308	13.9693917	0.2693105	0.0501744	0.1006972
OG0001665	29.4539445	14.3656085	27.5137925	0.7347929	0.2291273	0.3677589
OG0001673	2.2572014	0.3239811	0.7343572	0.4113019	0.0777569	0.1358008
OG0001674	31.2394095	21.9804473	26.3765367	95.2667585	36.4851801	48.6469068
OG0001676	2.4803325	0.1558055	5.1415823	0.0218846	0	NA
OG0001677	2.4030813	0.7437381	2.0328841	0.3030408	0.1727626	0.2231517
OG0001684	2.0766965	0.9339293	2.5216091	0.0731789	0.0786385	0.1583845
OG0001698	0.1497567	0	0	10.6488662	3.4156306	8.5390766
OG0001699	0	0	NA	1.0856282	0.4233599	4.1489268
OG0001706	2.0031604	0.2752359	0.8306228	1.1061373	0.7056865	1.228166
OG0001707	33.6072726	13.6151993	29.4995986	0.2492179	0.0989577	0.2047875
OG0001710	14.4825531	7.1156624	13.994136	0.4102215	0.0605454	0.1194089
OG0001713	2.8575039	0	0	0.6177055	0.4204187	0.8091078
OG0001718	2.9114575	0	1e-07	0.1041359	0.9207796	1.8415592
OG0001719	55.1986956	17.6074395	33.7475923	56.0658501	31.7821206	48.6510922
OG0001728	1.5162993	0.5878173	1.1364468	0.2475825	0.0179849	0.0337217
OG0001729	619.4688419	234.8501961	544.069621	0.3965394	0.4063735	0.6744671
OG0001730	5.1346963	1.640295	62.3312085	0	0	NA
OG0001731	29.4219997	10.7474495	19.8827815	1.1956902	0.5552728	0.6670985
OG0001738	263.9668807	89.6915413	198.8162499	0.6858715	0.5058878	1.0242154
OG0001740	6.5982132	2.1736957	3.8039674	141.5711268	73.3388379	111.1365467
OG0001744	0.199865	0	0	1.6916373	0.5441139	1.9648559
OG0001745	0.0477054	0	NA	0.7467189	0.3366356	10.0990674
OG0001747	11.1603572	4.0120137	8.2246282	0.3964614	0.1343021	0.2736914
OG0001755	3.6041561	1.5142092	2.1451296	0.402715	0.1107458	0.2291586
OG0001760	0.0238344	0	NA	0.7406601	0.2391483	4.39435
OG0001770	20.5557425	3.2097967	38.1965807	0.0218076	0	NA
OG0001771	7.1740497	2.3223726	5.5003561	5.7048378	3.4456569	4.2347387
OG0001782	13.4875794	6.5436537	13.0873075	0.7555545	0.5084847	0.8249541
OG0001784	0	0	NA	0.9685167	0	0
OG0001785	0.730238	0.5882012	0.9803353	2.7253251	0.9863622	1.9727244
OG0001786	2.5385157	0.7838036	1.8158117	0.3665572	0.1631589	0.2753306
OG0001789	4.5339595	1.3537956	4.332146	0.7586882	0.4744271	0.5557574
OG0001803	15.8901185	7.1634025	18.2341154	0.8867419	0.357783	0.9089621
OG0001808	6614.8201901	2952.5595923	5631.7340371	0.5235778	0.1518354	0.2922832
OG0001811	8.0190481	2.889127	6.4523836	0.3091479	0.0001493	0.0001804
OG0001826	0.111115	0	0	0.879775	0.1494685	0.6277677
OG0001830	8.2430504	3.0394982	7.5711136	60.1829256	40.8929632	70.8541441
OG0001832	13.926045	4.5224421	9.8739986	1.2228191	0.7142267	1.0465406
OG0001833	1879.4652267	405.9980312	1266.7138573	0.3032819	0.1234762	0.6173811
OG0001835	19.3106573	7.5913472	15.4538139	0.99785	0.5078635	0.9880253
OG0001841	14.9719405	4.0662608	9.6306177	19.6979342	14.9291353	15.8408382
OG0001842	0.673769	0.500842	1.1268944	0.3638199	0.0319661	0.0826551
OG0001844	4.1075351	0.6229666	19.9349297	0.0054485	0	NA
OG0001846	10.4436284	3.7505262	9.3763156	0.4648712	0.312108	0.4264011
OG0001849	1.1580541	0.4625346	1.1332097	0.1157517	0.0915058	0.1607706
OG0001855	0.2335895	1e-07	1e-07	120.3811049	52.1906578	69.9499789
OG0001862	2.0242225	0.8627252	1.4378754	0.1393532	0.0489509	0.0523503
OG0001866	0.3444372	0.1310496	0.1987585	30.7198706	13.2278863	24.5267058
OG0001868	951.8410191	391.4360152	626.2976243	0.4258261	0.4559028	0.6015384
OG0001872	18.4536229	5.8491956	13.8647598	0.5302967	0.2695735	0.4243286
OG0001881	20.9254873	9.0234734	13.2129431	0.666228	0.3515505	0.6544248
OG0001882	21.8221304	3.2309218	18.0692293	0.1216341	0.3299987	0.9899962
OG0001885	11.4719369	4.0975667	7.9219623	0.9740091	0.5854178	0.6829874
OG0001888	1.4837961	0.2707025	0.355297	0.6047908	0.067008	0.1327516
OG0001892	30.2467221	10.3048234	22.9193485	67.2096097	40.3263579	59.0493098
OG0001895	19.2586135	6.2229526	13.0682005	0.8222134	0.4334065	0.768947
OG0001898	5.9923521	1.938517	3.7801081	0.6237809	0.3235448	0.4156651
OG0001900	25.429369	5.9115235	18.3257229	0.5735716	0.3450775	0.5484268
OG0001903	19.1004144	7.8002121	17.030463	0.0685463	0.2144562	0.3887019
OG0001913	0.0675326	0	NA	0.5682643	0.3380373	5.1832381
OG0001931	1.6250503	0	0	0.7166655	0.1456067	0.8822052
